,index,item,counts,Send_grid,시군구명,longitude,lat
4450,4869,냉동/간편조리식품,3,30230,대덕구,127.4170933,36.35218384
4451,400,음료,4,30230,대덕구,127.4170933,36.35218384
4452,16844,농산물,3,30230,대덕구,127.4170933,36.35218384
4453,18191,음료,3,30230,대덕구,127.4170933,36.35218384
4454,9510,생활용품,3,30230,대덕구,127.4170933,36.35218384
4455,7380,음료,4,30230,대덕구,127.4170933,36.35218384
4456,23211,음료,4,30230,대덕구,127.4170933,36.35218384
4457,7407,생활용품,3,30230,대덕구,127.4170933,36.35218384
4458,7894,냉동/간편조리식품,3,30230,대덕구,127.4170933,36.35218384
4459,25866,축산,3,30230,대덕구,127.4170933,36.35218384
4460,17801,축산,4,30230,대덕구,127.4170933,36.35218384
4461,22867,생활용품,3,30230,대덕구,127.4170933,36.35218384
4462,22882,생활용품,15,30230,대덕구,127.4170933,36.35218384
4463,52,건강식품,3,30230,대덕구,127.4170933,36.35218384
4464,8463,생활용품,3,30230,대덕구,127.4170933,36.35218384
4465,22542,축산,3,30230,대덕구,127.4170933,36.35218384
4466,8634,냉동/간편조리식품,3,30230,대덕구,127.4170933,36.35218384
4467,31542,생활용품,3,30230,대덕구,127.4170933,36.35218384
4468,22468,생활용품,4,30230,대덕구,127.4170933,36.35218384
4469,1902,반려동물,3,30230,대덕구,127.4170933,36.35218384
4470,30577,건강식품,4,30230,대덕구,127.4170933,36.35218384
4471,31482,음료,4,30230,대덕구,127.4170933,36.35218384
4472,8878,생활용품,9,30230,대덕구,127.4170933,36.35218384
4473,22338,헤어스타일링,7,30230,대덕구,127.4170933,36.35218384
4474,8909,축산,3,30230,대덕구,127.4170933,36.35218384
4475,23129,기저귀/물티슈,4,30230,대덕구,127.4170933,36.35218384
4476,8920,건강식품,3,30230,대덕구,127.4170933,36.35218384
4477,17395,음료,4,30230,대덕구,127.4170933,36.35218384
4478,23146,음료,4,30230,대덕구,127.4170933,36.35218384
4479,23160,생활용품,3,30230,대덕구,127.4170933,36.35218384
4480,23180,헤어케어,3,30230,대덕구,127.4170933,36.35218384
4481,22236,위생/건강용품,8,30230,대덕구,127.4170933,36.35218384
4482,22212,기저귀/물티슈,3,30230,대덕구,127.4170933,36.35218384
4483,9274,음료,4,30230,대덕구,127.4170933,36.35218384
4484,8779,건강용품,3,30230,대덕구,127.4170933,36.35218384
4485,21699,생활용품,3,30230,대덕구,127.4170933,36.35218384
4486,1288,생활용품,4,30230,대덕구,127.4170933,36.35218384
4487,10703,생활용품,6,30230,대덕구,127.4170933,36.35218384
4488,23778,과자,4,30230,대덕구,127.4170933,36.35218384
4489,2641,냉동/간편조리식품,4,30230,대덕구,127.4170933,36.35218384
4490,21317,가공식품,4,30230,대덕구,127.4170933,36.35218384
4491,30129,헤어케어,4,30230,대덕구,127.4170933,36.35218384
4492,11044,가공식품,4,30230,대덕구,127.4170933,36.35218384
4493,21504,건강용품,3,30230,대덕구,127.4170933,36.35218384
4494,16546,음료,3,30230,대덕구,127.4170933,36.35218384
4495,1693,냉동/간편조리식품,6,30230,대덕구,127.4170933,36.35218384
4496,30350,생활용품,4,30230,대덕구,127.4170933,36.35218384
4497,1722,냉동/간편조리식품,3,30230,대덕구,127.4170933,36.35218384
4498,23621,건강용품,4,30230,대덕구,127.4170933,36.35218384
4499,21419,건강용품,3,30230,대덕구,127.4170933,36.35218384
4500,4990,생활용품,3,30230,대덕구,127.4170933,36.35218384
4501,21586,기타화장품/미용,5,30230,대덕구,127.4170933,36.35218384
4502,10937,냉동/간편조리식품,6,30230,대덕구,127.4170933,36.35218384
4503,21633,헤어케어,4,30230,대덕구,127.4170933,36.35218384
4504,623,음료,4,30230,대덕구,127.4170933,36.35218384
4505,2598,가공식품,4,30230,대덕구,127.4170933,36.35218384
4506,10606,생활용품,8,30230,대덕구,127.4170933,36.35218384
4507,10603,건강용품,3,30230,대덕구,127.4170933,36.35218384
4508,21098,헤어케어,3,30230,대덕구,127.4170933,36.35218384
4509,29953,축산,4,30230,대덕구,127.4170933,36.35218384
4510,4400,음료,8,30230,대덕구,127.4170933,36.35218384
4511,23749,음료,6,30230,대덕구,127.4170933,36.35218384
4512,31312,건강식품,6,31710,울주군,129.2971639,35.53073889
4513,31312,건강식품,6,31710,울주군,129.2424748,35.52230648
4514,203,기타식품,9,31710,울주군,129.2971639,35.53073889
4515,203,기타식품,9,31710,울주군,129.2424748,35.52230648
4516,5887,건강식품,4,31710,울주군,129.2971639,35.53073889
4517,5887,건강식품,4,31710,울주군,129.2424748,35.52230648
4518,21242,의료용품,3,31710,울주군,129.2971639,35.53073889
4519,21242,의료용품,3,31710,울주군,129.2424748,35.52230648
4520,25984,건강식품,3,31710,울주군,129.2971639,35.53073889
4521,25984,건강식품,3,31710,울주군,129.2424748,35.52230648
4522,11683,인테리어소품,3,31710,울주군,129.2971639,35.53073889
4523,11683,인테리어소품,3,31710,울주군,129.2424748,35.52230648
4524,14376,기타식품,4,31710,울주군,129.2971639,35.53073889
4525,14376,기타식품,4,31710,울주군,129.2424748,35.52230648
4526,14412,건강식품,4,31710,울주군,129.2971639,35.53073889
4527,14412,건강식품,4,31710,울주군,129.2424748,35.52230648
4528,29649,건강식품,6,31710,울주군,129.2971639,35.53073889
4529,29649,건강식품,6,31710,울주군,129.2424748,35.52230648
4530,3558,건강식품,3,31710,울주군,129.2971639,35.53073889
4531,3558,건강식품,3,31710,울주군,129.2424748,35.52230648
4532,27140,공구,29,31710,울주군,129.2971639,35.53073889
4533,27140,공구,29,31710,울주군,129.2424748,35.52230648
4534,25320,농산물,3,31710,울주군,129.2971639,35.53073889
4535,25320,농산물,3,31710,울주군,129.2424748,35.52230648
4536,7405,농산물,5,31710,울주군,129.2971639,35.53073889
4537,7405,농산물,5,31710,울주군,129.2424748,35.52230648
4538,6881,가공식품,26,31710,울주군,129.2971639,35.53073889
4539,6881,가공식품,26,31710,울주군,129.2424748,35.52230648
4540,30510,의료용품,3,31710,울주군,129.2971639,35.53073889
4541,30510,의료용품,3,31710,울주군,129.2424748,35.52230648
4542,20270,기타식품,16,31710,울주군,129.2971639,35.53073889
4543,20270,기타식품,16,31710,울주군,129.2424748,35.52230648
4544,943,건강식품,3,31710,울주군,129.2971639,35.53073889
4545,943,건강식품,3,31710,울주군,129.2424748,35.52230648
4546,15200,냉동/간편조리식품,3,41150,의정부시,127.0358417,37.73528889
4547,11457,기타패션잡화,5,41150,의정부시,127.0358417,37.73528889
4548,12508,완구/매트,4,41150,의정부시,127.0358417,37.73528889
4549,477,양말/스타킹,3,41150,의정부시,127.0358417,37.73528889
4550,5789,완구/매트,6,41150,의정부시,127.0358417,37.73528889
4551,2225,문화컨텐츠,3,41150,의정부시,127.0358417,37.73528889
4552,18036,가공식품,3,41150,의정부시,127.0358417,37.73528889
4553,20961,기타패션의류,3,41150,의정부시,127.0358417,37.73528889
4554,10551,농산물,3,41150,의정부시,127.0358417,37.73528889
4555,20605,건강용품,5,41150,의정부시,127.0358417,37.73528889
4556,14426,침구단품,4,41150,의정부시,127.0358417,37.73528889
4557,9785,가공식품,5,41150,의정부시,127.0358417,37.73528889
4558,31655,문구/사무용품,3,41210,광명시,126.8667083,37.47575
4559,19103,문구/사무용품,3,41210,광명시,126.8667083,37.47575
4560,26207,반려동물,6,41210,광명시,126.8667083,37.47575
4561,16584,스마트디바이스액세서리,3,41210,광명시,126.8667083,37.47575
4562,29504,문구/사무용품,3,41210,광명시,126.8667083,37.47575
4563,12250,반려동물,3,41210,광명시,126.8667083,37.47575
4564,9530,문구/사무용품,4,41210,광명시,126.8667083,37.47575
4565,18038,문구/사무용품,4,41210,광명시,126.8667083,37.47575
4566,14265,음향가전,3,41210,광명시,126.8667083,37.47575
4567,19599,문구/사무용품,3,41210,광명시,126.8667083,37.47575
4568,22157,수납가구,3,41210,광명시,126.8667083,37.47575
4569,19648,모니터,3,41210,광명시,126.8667083,37.47575
4570,17315,기타패션의류,4,41210,광명시,126.8667083,37.47575
4571,8311,수납가구,5,41210,광명시,126.8667083,37.47575
4572,29158,문구/사무용품,4,41210,광명시,126.8667083,37.47575
4573,18613,음향가전,3,41210,광명시,126.8667083,37.47575
4574,18554,기타패션의류,3,41210,광명시,126.8667083,37.47575
4575,8926,반려동물,16,41210,광명시,126.8667083,37.47575
4576,6416,기타식품,6,41210,광명시,126.8667083,37.47575
4577,22626,반려동물,17,41210,광명시,126.8667083,37.47575
4578,28201,문구/사무용품,15,41210,광명시,126.8667083,37.47575
4579,13731,수납가구,4,41210,광명시,126.8667083,37.47575
4580,1669,음향가전,3,41210,광명시,126.8667083,37.47575
4581,14811,완구/매트,9,41210,광명시,126.8667083,37.47575
4582,8803,PC주변기기,3,41210,광명시,126.8667083,37.47575
4583,31665,음향가전,10,41210,광명시,126.8667083,37.47575
4584,19252,건강용품,5,41210,광명시,126.8667083,37.47575
4585,10575,완구/매트,8,41210,광명시,126.8667083,37.47575
4586,1552,문구/사무용품,5,41210,광명시,126.8667083,37.47575
4587,4519,하의,3,41220,평택시,127.1146556,36.98943889
4588,30475,반려동물,6,41220,평택시,127.1146556,36.98943889
4589,30879,농산물,3,41220,평택시,127.1146556,36.98943889
4590,15475,클렌징,3,41220,평택시,127.1146556,36.98943889
4591,19640,상의,4,41220,평택시,127.1146556,36.98943889
4592,17762,스킨케어,4,41220,평택시,127.1146556,36.98943889
4593,9683,상의,6,41220,평택시,127.1146556,36.98943889
4594,13204,침구단품,8,41220,평택시,127.1146556,36.98943889
4595,6297,가공식품,3,41220,평택시,127.1146556,36.98943889
4596,26704,가공식품,4,41220,평택시,127.1146556,36.98943889
4597,19338,상의,4,41220,평택시,127.1146556,36.98943889
4598,3818,스킨케어,4,41220,평택시,127.1146556,36.98943889
4599,4665,캠핑,6,41220,평택시,127.1146556,36.98943889
4600,9743,가공식품,3,41220,평택시,127.1146556,36.98943889
4601,29968,베이스메이크업,3,41220,평택시,127.1146556,36.98943889
4602,19664,상의,3,41220,평택시,127.1146556,36.98943889
4603,9829,상의,3,41220,평택시,127.1146556,36.98943889
4604,11257,상의,3,41220,평택시,127.1146556,36.98943889
4605,2282,클렌징,3,41220,평택시,127.1146556,36.98943889
4606,6279,냉동/간편조리식품,4,41220,평택시,127.1146556,36.98943889
4607,23853,과자,3,41220,평택시,127.1146556,36.98943889
4608,29902,아우터,3,41220,평택시,127.1146556,36.98943889
4609,27753,가공식품,4,41220,평택시,127.1146556,36.98943889
4610,158,반려동물,3,41220,평택시,127.1146556,36.98943889
4611,25604,상의,3,41220,평택시,127.1146556,36.98943889
4612,27239,반려동물,3,41220,평택시,127.1146556,36.98943889
4613,25524,유아가구,3,41220,평택시,127.1146556,36.98943889
4614,30619,건강식품,3,41220,평택시,127.1146556,36.98943889
4615,16838,스킨케어,3,41220,평택시,127.1146556,36.98943889
4616,5588,기타식품,4,41220,평택시,127.1146556,36.98943889
4617,4954,건강용품,4,41220,평택시,127.1146556,36.98943889
4618,491,가공식품,7,41220,평택시,127.1146556,36.98943889
4619,4098,상의,3,41220,평택시,127.1146556,36.98943889
4620,4926,하의,3,41220,평택시,127.1146556,36.98943889
4621,14125,하의,4,41220,평택시,127.1146556,36.98943889
4622,7013,클렌징,3,41220,평택시,127.1146556,36.98943889
4623,5597,생활용품,3,41220,평택시,127.1146556,36.98943889
4624,30420,상의,3,41220,평택시,127.1146556,36.98943889
4625,19243,아우터,3,41220,평택시,127.1146556,36.98943889
4626,26432,건강식품,4,41220,평택시,127.1146556,36.98943889
4627,7697,상의,3,41220,평택시,127.1146556,36.98943889
4628,14658,상의,3,41220,평택시,127.1146556,36.98943889
4629,4040,바디케어,5,41220,평택시,127.1146556,36.98943889
4630,25367,언더웨어,3,41220,평택시,127.1146556,36.98943889
4631,10805,골프,4,41220,평택시,127.1146556,36.98943889
4632,10842,상의,3,41220,평택시,127.1146556,36.98943889
4633,30846,클렌징,3,41220,평택시,127.1146556,36.98943889
4634,7232,하의,5,41220,평택시,127.1146556,36.98943889
4635,11091,건강식품,3,41220,평택시,127.1146556,36.98943889
4636,3442,스킨케어,3,41220,평택시,127.1146556,36.98943889
4637,20147,신발,3,41220,평택시,127.1146556,36.98943889
4638,25397,신발,3,41220,평택시,127.1146556,36.98943889
4639,19531,가공식품,4,41220,평택시,127.1146556,36.98943889
4640,20129,건강식품,3,41220,평택시,127.1146556,36.98943889
4641,5677,가공식품,78,41220,평택시,127.1146556,36.98943889
4642,27232,완구/매트,7,41220,평택시,127.1146556,36.98943889
4643,27652,가공식품,5,41220,평택시,127.1146556,36.98943889
4644,21409,하의,3,41220,평택시,127.1146556,36.98943889
4645,30736,가공식품,17,41220,평택시,127.1146556,36.98943889
4646,3417,가공식품,3,41220,평택시,127.1146556,36.98943889
4647,374,상의,3,41220,평택시,127.1146556,36.98943889
4648,389,가공식품,4,41220,평택시,127.1146556,36.98943889
4649,1962,음료,6,41220,평택시,127.1146556,36.98943889
4650,30668,음료,5,41220,평택시,127.1146556,36.98943889
4651,13169,가공식품,11,41220,평택시,127.1146556,36.98943889
4652,8536,가공식품,3,41220,평택시,127.1146556,36.98943889
4653,28778,상의,3,41220,평택시,127.1146556,36.98943889
4654,7567,상의,4,41220,평택시,127.1146556,36.98943889
4655,23132,하의,3,41220,평택시,127.1146556,36.98943889
4656,6629,상의,3,41220,평택시,127.1146556,36.98943889
4657,26117,반려동물,3,41220,평택시,127.1146556,36.98943889
4658,5182,하의,4,41220,평택시,127.1146556,36.98943889
4659,12654,캠핑,14,41220,평택시,127.1146556,36.98943889
4660,29321,공구,4,41220,평택시,127.1146556,36.98943889
4661,24849,가공식품,3,41220,평택시,127.1146556,36.98943889
4662,17355,완구/매트,9,41220,평택시,127.1146556,36.98943889
4663,22310,하의,3,41220,평택시,127.1146556,36.98943889
4664,25016,가공식품,8,41220,평택시,127.1146556,36.98943889
4665,9127,주방용품,3,41220,평택시,127.1146556,36.98943889
4666,1855,하의,5,41220,평택시,127.1146556,36.98943889
4667,24019,공구,3,41220,평택시,127.1146556,36.98943889
4668,29480,반려동물,4,41220,평택시,127.1146556,36.98943889
4669,23188,축산,4,41220,평택시,127.1146556,36.98943889
4670,18009,생활용품,3,41220,평택시,127.1146556,36.98943889
4671,28377,상의,4,41220,평택시,127.1146556,36.98943889
4672,29484,완구/매트,4,41220,평택시,127.1146556,36.98943889
4673,22849,반려동물,4,41220,평택시,127.1146556,36.98943889
4674,22421,침구단품,3,41220,평택시,127.1146556,36.98943889
4675,132,건강식품,16,41220,평택시,127.1146556,36.98943889
4676,8771,하의,3,41220,평택시,127.1146556,36.98943889
4677,22075,반려동물,3,41220,평택시,127.1146556,36.98943889
4678,23255,상의,3,41220,평택시,127.1146556,36.98943889
4679,25872,가공식품,10,41220,평택시,127.1146556,36.98943889
4680,5500,상의,3,41220,평택시,127.1146556,36.98943889
4681,20514,상의,3,41220,평택시,127.1146556,36.98943889
4682,16442,축산,3,41220,평택시,127.1146556,36.98943889
4683,6690,하의,3,41220,평택시,127.1146556,36.98943889
4684,12560,하의,3,41220,평택시,127.1146556,36.98943889
4685,12435,가공식품,7,41220,평택시,127.1146556,36.98943889
4686,15118,완구/매트,3,41220,평택시,127.1146556,36.98943889
4687,18738,상의,3,41220,평택시,127.1146556,36.98943889
4688,16379,상의,5,41220,평택시,127.1146556,36.98943889
4689,19671,캠핑,5,41220,평택시,127.1146556,36.98943889
4690,4782,농산물,3,41220,평택시,127.1146556,36.98943889
4691,28282,하의,3,41220,평택시,127.1146556,36.98943889
4692,17301,건강식품,4,41220,평택시,127.1146556,36.98943889
4693,9560,기능성,3,41220,평택시,127.1146556,36.98943889
4694,27219,아우터,3,41220,평택시,127.1146556,36.98943889
4695,5108,스킨케어,5,41220,평택시,127.1146556,36.98943889
4696,6095,완구/매트,4,41220,평택시,127.1146556,36.98943889
4697,29783,등산,3,41220,평택시,127.1146556,36.98943889
4698,3718,신발,4,41220,평택시,127.1146556,36.98943889
4699,4630,베이스메이크업,3,41220,평택시,127.1146556,36.98943889
4700,26320,과자,30,41250,동두천시,127.0626528,37.90091667
4701,26202,과자,6,41250,동두천시,127.0626528,37.90091667
4702,13475,홈데코,3,41250,동두천시,127.0626528,37.90091667
4703,10635,가방,3,41250,동두천시,127.0626528,37.90091667
4704,7147,과자,8,41250,동두천시,127.0626528,37.90091667
4705,21085,과자,12,41250,동두천시,127.0626528,37.90091667
4706,14434,취미용품,3,41290,과천시,126.9898,37.42637222
4707,29243,가공식품,4,41290,과천시,126.9898,37.42637222
4708,17371,하의,3,41310,구리시,127.1318639,37.591625
4709,2129,네일케어,3,41310,구리시,127.1318639,37.591625
4710,22094,가공식품,4,41310,구리시,127.1318639,37.591625
4711,632,건강식품,3,41310,구리시,127.1318639,37.591625
4712,4408,기타패션의류,3,41310,구리시,127.1318639,37.591625
4713,22363,기타식품,10,41310,구리시,127.1318639,37.591625
4714,1243,건강식품,5,41310,구리시,127.1318639,37.591625
4715,21709,카페트/러그,3,41310,구리시,127.1318639,37.591625
4716,14722,생활용품,3,41310,구리시,127.1318639,37.591625
4717,5889,기타패션의류,3,41310,구리시,127.1318639,37.591625
4718,8157,상의,14,41310,구리시,127.1318639,37.591625
4719,3473,기타패션의류,3,41310,구리시,127.1318639,37.591625
4720,3973,건강식품,3,41310,구리시,127.1318639,37.591625
4721,16338,반려동물,3,41360,남양주시,127.2186333,37.63317778
4722,1530,침구세트,5,41360,남양주시,127.2186333,37.63317778
4723,5264,문구/사무용품,4,41360,남양주시,127.2186333,37.63317778
4724,27093,반려동물,3,41360,남양주시,127.2186333,37.63317778
4725,17460,반려동물,3,41360,남양주시,127.2186333,37.63317778
4726,27164,음료,4,41360,남양주시,127.2186333,37.63317778
4727,17509,가공식품,5,41360,남양주시,127.2186333,37.63317778
4728,5303,등산,4,41360,남양주시,127.2186333,37.63317778
4729,15732,분유/이유식/아기간식,3,41360,남양주시,127.2186333,37.63317778
4730,17710,반려동물,4,41360,남양주시,127.2186333,37.63317778
4731,17429,농산물,4,41360,남양주시,127.2186333,37.63317778
4732,27298,음료,4,41360,남양주시,127.2186333,37.63317778
4733,15548,음료,6,41360,남양주시,127.2186333,37.63317778
4734,15505,반려동물,3,41360,남양주시,127.2186333,37.63317778
4735,27327,반려동물,9,41360,남양주시,127.2186333,37.63317778
4736,15485,PC,3,41360,남양주시,127.2186333,37.63317778
4737,15416,생활용품,10,41360,남양주시,127.2186333,37.63317778
4738,17723,음료,4,41360,남양주시,127.2186333,37.63317778
4739,15260,반려동물,7,41360,남양주시,127.2186333,37.63317778
4740,1939,음료,6,41360,남양주시,127.2186333,37.63317778
4741,17611,가공식품,3,41360,남양주시,127.2186333,37.63317778
4742,26061,수납/정리용품,4,41360,남양주시,127.2186333,37.63317778
4743,17343,완구/매트,3,41360,남양주시,127.2186333,37.63317778
4744,26773,반려동물,3,41360,남양주시,127.2186333,37.63317778
4745,26745,주방용품,4,41360,남양주시,127.2186333,37.63317778
4746,5106,음료,3,41360,남양주시,127.2186333,37.63317778
4747,16426,반려동물,3,41360,남양주시,127.2186333,37.63317778
4748,5109,반려동물,4,41360,남양주시,127.2186333,37.63317778
4749,16298,반려동물,3,41360,남양주시,127.2186333,37.63317778
4750,16427,인테리어소품,5,41360,남양주시,127.2186333,37.63317778
4751,5127,농산물,4,41360,남양주시,127.2186333,37.63317778
4752,16494,주방용품,4,41360,남양주시,127.2186333,37.63317778
4753,16586,침구단품,4,41360,남양주시,127.2186333,37.63317778
4754,16599,문화컨텐츠,6,41360,남양주시,127.2186333,37.63317778
4755,16285,냉동/간편조리식품,3,41360,남양주시,127.2186333,37.63317778
4756,16274,가공식품,3,41360,남양주시,127.2186333,37.63317778
4757,26915,신발,3,41360,남양주시,127.2186333,37.63317778
4758,16199,반려동물,3,41360,남양주시,127.2186333,37.63317778
4759,1730,주방용품,4,41360,남양주시,127.2186333,37.63317778
4760,26917,상의,3,41360,남양주시,127.2186333,37.63317778
4761,26943,반려동물,4,41360,남양주시,127.2186333,37.63317778
4762,16145,반려동물,4,41360,남양주시,127.2186333,37.63317778
4763,5203,반려동물,3,41360,남양주시,127.2186333,37.63317778
4764,5230,농산물,30,41360,남양주시,127.2186333,37.63317778
4765,26272,반려동물,3,41360,남양주시,127.2186333,37.63317778
4766,26224,음료,4,41360,남양주시,127.2186333,37.63317778
4767,17302,반려동물,3,41360,남양주시,127.2186333,37.63317778
4768,1533,음료,4,41360,남양주시,127.2186333,37.63317778
4769,17741,반려동물,9,41360,남양주시,127.2186333,37.63317778
4770,18317,농산물,3,41360,남양주시,127.2186333,37.63317778
4771,25856,커튼/블라인드,3,41360,남양주시,127.2186333,37.63317778
4772,20312,반려동물,3,41360,남양주시,127.2186333,37.63317778
4773,20202,신발,3,41360,남양주시,127.2186333,37.63317778
4774,20167,반려동물,3,41360,남양주시,127.2186333,37.63317778
4775,20030,주방용품,6,41360,남양주시,127.2186333,37.63317778
4776,3870,반려동물,4,41360,남양주시,127.2186333,37.63317778
4777,24450,과자,17,41360,남양주시,127.2186333,37.63317778
4778,24462,농산물,3,41360,남양주시,127.2186333,37.63317778
4779,3889,반려동물,3,41360,남양주시,127.2186333,37.63317778
4780,3892,반려동물,3,41360,남양주시,127.2186333,37.63317778
4781,19951,반려동물,3,41360,남양주시,127.2186333,37.63317778
4782,3946,헬스,4,41360,남양주시,127.2186333,37.63317778
4783,24626,완구/매트,9,41360,남양주시,127.2186333,37.63317778
4784,24664,재활운동용품,3,41360,남양주시,127.2186333,37.63317778
4785,19600,다이어트식품,5,41360,남양주시,127.2186333,37.63317778
4786,4024,음반,20,41360,남양주시,127.2186333,37.63317778
4787,20374,반려동물,5,41360,남양주시,127.2186333,37.63317778
4788,4041,하의,3,41360,남양주시,127.2186333,37.63317778
4789,20405,가공식품,6,41360,남양주시,127.2186333,37.63317778
4790,20776,반려동물,3,41360,남양주시,127.2186333,37.63317778
4791,3317,신발,3,41360,남양주시,127.2186333,37.63317778
4792,21682,반려동물,3,41360,남양주시,127.2186333,37.63317778
4793,21674,가공식품,4,41360,남양주시,127.2186333,37.63317778
4794,23513,주방용품,20,41360,남양주시,127.2186333,37.63317778
4795,23524,상의,3,41360,남양주시,127.2186333,37.63317778
4796,21632,헬스,4,41360,남양주시,127.2186333,37.63317778
4797,23547,주방용품,4,41360,남양주시,127.2186333,37.63317778
4798,23568,기타식품,7,41360,남양주시,127.2186333,37.63317778
4799,21514,완구/매트,11,41360,남양주시,127.2186333,37.63317778
4800,21312,농산물,4,41360,남양주시,127.2186333,37.63317778
4801,3499,반려동물,4,41360,남양주시,127.2186333,37.63317778
4802,21070,반려동물,4,41360,남양주시,127.2186333,37.63317778
4803,23931,반려동물,6,41360,남양주시,127.2186333,37.63317778
4804,2577,캠핑,6,41360,남양주시,127.2186333,37.63317778
4805,24049,반려동물,3,41360,남양주시,127.2186333,37.63317778
4806,20742,가공식품,4,41360,남양주시,127.2186333,37.63317778
4807,2283,수산,14,41360,남양주시,127.2186333,37.63317778
4808,4068,반려동물,3,41360,남양주시,127.2186333,37.63317778
4809,4070,반려동물,4,41360,남양주시,127.2186333,37.63317778
4810,18418,공구,3,41360,남양주시,127.2186333,37.63317778
4811,4444,음료,5,41360,남양주시,127.2186333,37.63317778
4812,15244,가공식품,3,41360,남양주시,127.2186333,37.63317778
4813,25473,수산,3,41360,남양주시,127.2186333,37.63317778
4814,2042,가공식품,12,41360,남양주시,127.2186333,37.63317778
4815,18124,반려동물,4,41360,남양주시,127.2186333,37.63317778
4816,25619,반려동물,6,41360,남양주시,127.2186333,37.63317778
4817,2010,반려동물,7,41360,남양주시,127.2186333,37.63317778
4818,18082,반려동물,5,41360,남양주시,127.2186333,37.63317778
4819,18066,클렌징,4,41360,남양주시,127.2186333,37.63317778
4820,1997,반려동물,6,41360,남양주시,127.2186333,37.63317778
4821,17986,침구세트,4,41360,남양주시,127.2186333,37.63317778
4822,17949,반려동물,3,41360,남양주시,127.2186333,37.63317778
4823,25811,농산물,5,41360,남양주시,127.2186333,37.63317778
4824,17838,신발,3,41360,남양주시,127.2186333,37.63317778
4825,18495,반려동물,3,41360,남양주시,127.2186333,37.63317778
4826,25356,등산,3,41360,남양주시,127.2186333,37.63317778
4827,2084,반려동물,3,41360,남양주시,127.2186333,37.63317778
4828,18560,가공식품,4,41360,남양주시,127.2186333,37.63317778
4829,24838,카페트/러그,19,41360,남양주시,127.2186333,37.63317778
4830,24873,주방용품,3,41360,남양주시,127.2186333,37.63317778
4831,4128,반려동물,4,41360,남양주시,127.2186333,37.63317778
4832,19327,반려동물,4,41360,남양주시,127.2186333,37.63317778
4833,19183,반려동물,3,41360,남양주시,127.2186333,37.63317778
4834,19105,반려동물,6,41360,남양주시,127.2186333,37.63317778
4835,4220,농산물,3,41360,남양주시,127.2186333,37.63317778
4836,17751,반려동물,3,41360,남양주시,127.2186333,37.63317778
4837,19029,가공식품,3,41360,남양주시,127.2186333,37.63317778
4838,18847,욕실용품,3,41360,남양주시,127.2186333,37.63317778
4839,18786,반려동물,7,41360,남양주시,127.2186333,37.63317778
4840,18776,기저귀/물티슈,3,41360,남양주시,127.2186333,37.63317778
4841,18764,음료,4,41360,남양주시,127.2186333,37.63317778
4842,18716,공구,4,41360,남양주시,127.2186333,37.63317778
4843,4366,반려동물,3,41360,남양주시,127.2186333,37.63317778
4844,2103,스킨케어,3,41360,남양주시,127.2186333,37.63317778
4845,2146,바디케어,3,41360,남양주시,127.2186333,37.63317778
4846,15223,문구/사무용품,5,41360,남양주시,127.2186333,37.63317778
4847,22781,반려동물,3,41360,남양주시,127.2186333,37.63317778
4848,15182,반려동물,6,41360,남양주시,127.2186333,37.63317778
4849,30570,건강식품,4,41360,남양주시,127.2186333,37.63317778
4850,10459,반려동물,4,41360,남양주시,127.2186333,37.63317778
4851,7088,반려동물,6,41360,남양주시,127.2186333,37.63317778
4852,30597,헤어케어,3,41360,남양주시,127.2186333,37.63317778
4853,10361,가공식품,10,41360,남양주시,127.2186333,37.63317778
4854,385,반려동물,4,41360,남양주시,127.2186333,37.63317778
4855,30692,반려동물,4,41360,남양주시,127.2186333,37.63317778
4856,30563,반려동물,3,41360,남양주시,127.2186333,37.63317778
4857,30716,농산물,6,41360,남양주시,127.2186333,37.63317778
4858,10170,축산,11,41360,남양주시,127.2186333,37.63317778
4859,10113,스킨케어,3,41360,남양주시,127.2186333,37.63317778
4860,30773,반려동물,5,41360,남양주시,127.2186333,37.63317778
4861,10049,클렌징,50,41360,남양주시,127.2186333,37.63317778
4862,10009,농산물,5,41360,남양주시,127.2186333,37.63317778
4863,9984,반려동물,4,41360,남양주시,127.2186333,37.63317778
4864,9960,주방용품,4,41360,남양주시,127.2186333,37.63317778
4865,10236,반려동물,3,41360,남양주시,127.2186333,37.63317778
4866,437,반려동물,3,41360,남양주시,127.2186333,37.63317778
4867,7029,침구단품,3,41360,남양주시,127.2186333,37.63317778
4868,10680,반려동물,3,41360,남양주시,127.2186333,37.63317778
4869,11311,문구/사무용품,3,41360,남양주시,127.2186333,37.63317778
4870,609,헤어액세서리,3,41360,남양주시,127.2186333,37.63317778
4871,6808,반려동물,3,41360,남양주시,127.2186333,37.63317778
4872,11152,기타식품,3,41360,남양주시,127.2186333,37.63317778
4873,11092,반려동물,3,41360,남양주시,127.2186333,37.63317778
4874,6849,스킨케어,3,41360,남양주시,127.2186333,37.63317778
4875,30242,가공식품,5,41360,남양주시,127.2186333,37.63317778
4876,542,주방용품,3,41360,남양주시,127.2186333,37.63317778
4877,6863,가공식품,3,41360,남양주시,127.2186333,37.63317778
4878,10948,농산물,3,41360,남양주시,127.2186333,37.63317778
4879,10908,서재/사무용가구,5,41360,남양주시,127.2186333,37.63317778
4880,6914,반려동물,3,41360,남양주시,127.2186333,37.63317778
